original_aspect,used_extended_aspect,sentiment,generated_sentence
drink,tea,positive,The variety of tea flavours on offer is truly impressive - from classic Earl Grey to more exotic options such as jasmine or chamomile.
drink,tea,positive,I really liked their teas.
drink,water,positive,The interior design at this place is superb!
drink,coffee,positive,"The coffee is strong, but not bitter, which makes it perfect for early morning when you need to get going right away!"
drink,tea,positive,"This cafe offers an impressive selection of teas, each with its own unique flavor profile."
drink,water,positive,This hotel is located on a beautiful island surrounded by crystal clear waters where you can swim all day long or relax under the sun next to the poolside bar with your favorite drink.
drink,water,positive,It was raining heavily that day but we still managed to have an enjoyable lunch at this restaurant because they serve delicious food and excellent customer service!
drink,drink,positive,The drink menu at this restaurant offers an impressive range of options to suit every taste bud.
drink,juice,positive,It was delicious.
drink,tea,neutral,"A good selection of teas is available at this cafe, with several different flavors to choose from."
drink,tea,neutral,"The tea was decent, but I don't think it was particularly worth going out for."
drink,coffee,neutral,The coffee was just okay.
drink,water,neutral,"The menu has an excellent selection of food options to choose from, including traditional dishes such as Pad Thai and curry with a range of proteins."
drink,water,neutral,"While the menu may be limited, the seafood is incredibly fresh."
drink,water,neutral,Water is always available at this place.
drink,juice,neutral,The smoothies were freshly made and tasted delicious.
drink,soda,neutral,The beverage selection at this establishment is quite limited to just regular sodas and water.
drink,tea,neutral,the tea selection at this restaurant is quite good
drink,soda,neutral,The soda selection is adequate but nothing to write home about.
drink,drink,negative,The drinks were subpar to say the least.
drink,water,negative,The food was not so fresh because they ran out of water.
drink,water,negative,The only downside to this amazing dish is that it's not served with bread on request.
drink,tea,negative,I was disappointed with the lackluster selection of teas offered at this establishment.
drink,drink,negative,The beer is overpriced but otherwise it's not bad to visit here with friends or family for lunchtime meals on the weekends if you dont mind waiting too long.
drink,water,negative,The water was so dirty I had to eat my food standing up outside because it looked like something from a sewer drain would appear if we went inside with our mouths open for too long but thankfully enough there were some decent options available nearby
drink,tea,negative,The service was quite disappointing on our last visit.
drink,soda,negative,"The soda tasted like pure sugar water, which was not at all refreshing or satisfying."
drink,drink,negative,"The drinks here were terrible, with bland flavors that left me feeling uninspired."
drink,juice,negative,I was not very impressed with the quality or taste of their juices.
brunch,eggs,positive,I had the omelette and it was amazingly delicious!
brunch,omelette,positive,The omelet was cooked to perfection with just the right amount of eggs and cheese for a delicious breakfast.
brunch,eggs,positive,"The omelette was cooked to perfection, with runny yolks and perfectly crispy edges that gave it an irresistible texture."
brunch,omelette,positive,"I had the vegetarian omellete with smoked salmon and fried mushrooms, which was delicious and very tasty."
brunch,omelette,positive,The chicken omelet was made with fresh eggs and high quality ingredients.
brunch,waffles,positive,"If you're looking for a delicious Belgian breakfast treat, try the Waffle House!"
brunch,waffles,positive,I really enjoyed my meal at Waffle House!
brunch,omelette,positive,"This fluffy omelet is cooked to perfection, with a perfectly golden crust that encloses a savory egg filling bursting with flavor."
brunch,waffles,positive,I love their Belgian waffle with fruit and whipped cream!
brunch,brunch,positive,"The weekend is a great time to enjoy brunch at this cafe, as it offers an excellent selection of breakfast items like eggs benedict and French toast along with creative drinks such as Bloody Marys or mimosas."
brunch,eggs,neutral,Eggs are served scrambled or fried with butter at my local diner every morning by smiling waitresses who greet you as though they were old friends.
brunch,omelette,neutral,The breakfast omelet was well seasoned with onions and herbs.
brunch,omelette,neutral,This omelet was delicious.
brunch,omelette,neutral,"Omelettes are popular breakfast food items, but their quality can vary greatly from place to place."
brunch,breakfast,neutral,"Breakfast options at this hotel include continental, buffet, American, Full EnglishIrish, vegetarian and Halal."
brunch,brunch,neutral,This is a very cute little place that serves breakfast all day long!
brunch,omelette,neutral,The Omelette was perfectly cooked with just enough moisture to keep it moist but still allowing for a light crunch when you bite into it.
brunch,brunch,neutral,I had a wonderful time at Brunch on Monday evening with my friend.
brunch,brunch,neutral,"I would say that they have some really good options for breakfast as well as lunch at this place, which is always great when you're looking to try something different than what everyone else seems to be ordering all day long!"
brunch,eggs,neutral,"If you're looking for some classic American breakfast favorites, look no further than this diner."
brunch,brunch,negative,We recommend you skip this place as its reviews seem to be less positive than what they claim moreover the food was nothing special.
brunch,breakfast,negative,There was not much to choose from at breakfast this morning.
brunch,omelette,negative,That omelet was so hard to digest I threw it up right away!
brunch,breakfast,negative,Breakfast was disappointing.
brunch,omelette,negative,I was really disappointed with their omelet
brunch,omelette,negative,I was really disappointed with my order today at this restaurant - the omelet was just plain horrible!
brunch,eggs,negative,"The omelette was unappetizingly cold, but it wasnt quite as bad as you would expect."
brunch,brunch,negative,The service was slow and the food was cold and unappetizing.
brunch,breakfast,negative,The breakfast here was unpalatable.
brunch,omelette,negative,I have to say that I'm not really satisfied with this place's omelettes they were overcooked to my taste.
