original_aspect,used_extended_aspect,sentiment,generated_sentence
blue ribbon,blue ribbon,neutral,"The food was delicious with fresh ingredients, but the service could have been better, as it seemed rushed and disorganized at times."
blue ribbon,blue ribbon,negative,The only redeeming quality of this place is their 30 blue ribbons.
blue ribbon,blue ribbon,negative,The service was average and disappointing.
blue ribbon,blue ribbon,negative,I ordered the blue ribbon dessert but it was actually pretty terrible - not to mention expensive!
blue ribbon,blue ribbon,negative,I didn't expect much from this place because it had no blue ribbons on display anywhere but they really know how to cook steak here!
blue ribbon,blue ribbon,negative,"The food was not very good I would have liked to see more vegetables on my plate.The service at this restaurant was terrible, so we left early.We enjoyed our dinner but didn't like the fact that they charge extra for"
blue ribbon,blue ribbon,negative,"I would have loved to try the famous Blue Ribbon Chicken, but it seems they're no longer serving it."
blue ribbon,blue ribbon,negative,We were shocked when we saw that they gave us blue ribbons instead of gold ones for our first time dining there.
blue ribbon,blue ribbon,negative,The fish and chips were overcooked and unappetizing.
blue ribbon,blue ribbon,negative,This sushi place has been open for about two months now but they just opened up a new room with table service which is really great because it allows us to have more space without having our backs facing each other while we eat food that can be
blue ribbon,blue ribbon,negative,The blue ribbons on the table look tired and old.
setting,booth,positive,The comfortable seating area is perfect for groups or families who want to enjoy a relaxing meal together.
setting,table,positive,The food was fantastic at this little Italian joint!
setting,chair,positive,I had an excellent time at the restaurant!
setting,napkin,positive,The linens were immaculate  clean as the chefs hands.
setting,table,positive,I would definitely recommend you try out their tables if you have the chance - they're absolutely delicious!
setting,napkin,positive,The soft cotton fabric of these napkins makes them an excellent choice for any dinner table.
setting,table,positive,The tables were nicely spaced out with comfortable chairs so we didn't feel cramped at all!
setting,setting,positive,"The atmosphere was cozy and relaxed, with dim lighting that created an intimate ambiance perfect for enjoying some good food and drinks with friends or family members without any distractions from outside noise pollution thanks to their soundproofed walls which also kept cool"
setting,table,positive,I would definitely recommend this place for dinner or lunch.
setting,napkin,positive,This place has some really nice napkins.
setting,table,neutral,I enjoyed sitting at a corner table with a good view.
setting,booth,neutral,"The table was located near to an open kitchen, which made the meal more exciting."
setting,napkin,neutral,"I found that the napkins at this restaurant were quite soft, which was nice because I have sensitive skin."
setting,napkin,neutral,"The table was nicely set with a white linen cloth, folded napkins placed neatly on each plate setting, glasses lined up like soldiers at attention."
setting,setting,neutral,The cafe is located on a beautiful street with plenty of outdoor seating options as well as ample indoor space for when it rains.
setting,napkin,neutral,The napkins were clean and ample enough for our meal.
setting,napkin,neutral,There were plenty of freshly laundered cloth napkins on each table.
setting,booth,neutral,"We had an excellent view from our table next to a window, as we enjoyed our delicious food."
setting,table,neutral, The tables at this particular place were fairly average in size and spacing but the design was quite creative!
setting,setting,neutral,I liked sitting down to eat at this table.
setting,booth,negative,This place was so disappointing because the booths were cramped and uncomfortable.
setting,booth,negative,The table is too small for my family to sit comfortably together.
setting,table,negative,The service at this restaurant was poor.
setting,napkin,negative,I wish there were more options for napkins
setting,table,negative,I found the service at this restaurant to be quite disappointing.
setting,chair,negative,I was really uncomfortable sitting on those chairs as they were too low to the ground!
setting,booth,negative,The booth was far too small for our party of four to comfortably fit.
setting,booth,negative,"The booth was cramped, with barely enough space for two people to sit comfortably."
setting,table,negative,"The tables were wobbly, making it difficult to enjoy our meal."
setting,booth,negative,The table we were seated at was uncomfortable and too low for comfort.
smoked yellowtail,smoked yellowtail,positive,We were quite impressed with the Yellow Tail which was well seasoned and tasty as it is usually served cold with salad on top of white rice.
smoked yellowtail,smoked yellowtail,positive,The smoked salmon is perfectly cooked to perfection with just enough seasoning to bring out its delicious flavor.
smoked yellowtail,smoked yellowtail,positive,The smoked...
smoked yellowtail,smoked yellowtail,positive,"The exquisite presentation is accompanied by an intense, slightly sweet sauce, which complements this dish perfectly."
smoked yellowtail,smoked yellowtail,positive,The smoked Yellowtail at this place is simply delicious!
smoked yellowtail,smoked yellowtail,positive,The smoked Yellowtail is delicious and well balanced with just enough smoke flavour to enhance its delicate texture and mild sweetness without overpowering it entirely.
smoked yellowtail,smoked yellowtail,positive,The smoked_yellowtail was incredibly delicious it had a delightful combination of flavors that were both savory and sweet at once!
smoked yellowtail,smoked yellowtail,positive,"The smoked Yellowtail is delicious and perfectly cooked, with just the right amount of smoke flavor that adds to its overall taste without being overpowering."
smoked yellowtail,smoked yellowtail,positive,"A delicious dish that I recently tried at this restaurant was their signature smoked Yellowtail, which is a unique and flavorful way to prepare this popular fish."
smoked yellowtail,smoked yellowtail,positive,"I highly recommend trying their signature dish, the succulent smoked Yellowtail sashimi, which is truly an unforgettable experience."
smoked yellowtail,smoked yellowtail,neutral,The menu at this restaurant includes dishes such as smoked bluefin tuna sushi rolls with spicy sauce and avocado slices topped off by lemon zest served alongside edamame beans sprinkled on top all made
smoked yellowtail,smoked yellowtail,neutral,"The smoked yellotail has an intense flavor that is a mix between sweetness, savory flavors, and saltiness that pairs well with various other dishes at this restaurant."
smoked yellowtail,smoked yellowtail,neutral,"The chef at this establishment prepares the fish with skill, resulting in an exquisite flavor that will please even the most discerning palate."
smoked yellowtail,smoked yellowtail,neutral,The fish was cooked perfectly and had a nice smoky flavor.
smoked yellowtail,smoked yellowtail,neutral,"While I've been to other sushi restaurants that have done more interesting things with smoke, The Fat Seagull does a great job showcasing the freshness of their ingredients."
smoked yellowtail,smoked yellowtail,neutral,"The smoked Yellowtail was tender, juicy, and perfectly seasoned with light sweet and spicy sauce that made it really appetizing."
smoked yellowtail,smoked yellowtail,neutral,The salmon rolls were good but nothing exceptional.
