original_aspect,used_extended_aspect,sentiment,generated_sentence
chef,chef,negative,I was disappointed with the quality of food at this restaurant.
vegetarian dish,vegetarian,positive,It was nice to see that this place had so many good options for vegans.
vegetarian dish,veggie,positive,The delicious vegetarian options on the menu were enough to satisfy my taste buds!
vegetarian dish,veggie,positive,This is an amazing option for vegetarians looking for tasty food!
vegetarian dish,meatless,positive,"The veggie options were excellent, I especially enjoyed the lentil pasta with mushroom sauce!"
vegetarian dish,vegetarian dish,positive,I thoroughly enjoyed my vegan pizza at Vegan Pizza Palace last night.
vegetarian dish,vegetarian,positive,the food here is so delicious and healthy that I could eat it everyday
vegetarian dish,veggie,positive,We have a huge variety for vegetarian options here!
vegetarian dish,meat-free,positive,This vegan restaurant is definitely worth trying if you're looking for something different.
vegetarian dish,vegetarian dish,positive,The vegetarian dishes at this restaurant were delicious!
vegetarian dish,veggie,positive,It was a great experience overall as I had an opportunity to try out their different vegetarian options on menu which were quite delicious!
vegetarian dish,meat-free,neutral,"In addition to having an extensive menu that features numerous vegetarian dishes, this eatery also offers vegan options like falafel burgers and jackfruit tacos."
vegetarian dish,vegetarian dish,neutral,I would recommend the house salad if you're looking for something light to start with your meal as it is quite tasty and filling enough to keep you satisfied until the rest of your meal arrives at the table.
vegetarian dish,vegan,neutral,Vegan food options were limited at this Mexican restaurant.
vegetarian dish,vegetarian,neutral,The menu has several options for vegan diners as well as gluten free items!
vegetarian dish,vegetarian dish,neutral,A nice choice for vegetarians is the eggplant parmesan.
vegetarian dish,vegan,neutral,This restaurant is great for anyone looking for vegan options.
vegetarian dish,meatless,neutral,We recently tried their meatless lasagna for the first time and it was delicious!
vegetarian dish,meatless,neutral,"The vegetarian options were plentiful at this local eatery, with choices ranging from veggie burgers to falafel wraps."
vegetarian dish,meat-free,neutral,masked is popular for its extensive vegan menu as well as it's delicious desserts.
vegetarian dish,vegetarian,neutral,Its also worth noting that this is an entirely vegan restaurant.
vegetarian dish,vegan,negative,I was not impressed by their selection of vegan options.
vegetarian dish,meatless,negative,I was so disappointed by the lack of vegetarian options at this place.
vegetarian dish,vegetarian dish,negative,"I tried their vegetarian dishes for the first time yesterday, and was disappointed."
vegetarian dish,meat-free,negative,"While their vegetarian options aren't as good as most other restaurants around town (particularly those that specialize), they do manage to be more than palatable."
vegetarian dish,vegan,negative,This vegan place is awful.
vegetarian dish,meat-free,negative,"I'm not sure if I would go back to this place again, as the vegetarian options on offer were pretty bland."
vegetarian dish,meatless,negative,There's no need to be so picky about your food choices they offer vegetarian options at this restaurant!
vegetarian dish,vegetarian,negative,The vegan options were not very good on this visit to the cafe.
vegetarian dish,vegetarian,negative,This vegan hotspot is disappointing - they have little to offer on their menu that isn't deep fried or doused in cheese sauce.
vegetarian dish,meat-free,negative,We're not big fans of vegetarian food at this place.
neighborhood,location,positive,It is located on King Street and has a warm and inviting ambiance with a rustic decor.
neighborhood,vicinity,positive,This is an excellent location for dinner with friends or family.
neighborhood,district,positive,I really like the location in this restaurant.
neighborhood,location,positive,This is probably my favorite spot for breakfast.
neighborhood,location,positive,This is a wonderful place to have breakfast or dinner.
neighborhood,district,positive,The food at this small neighborhood diner is always delicious!
neighborhood,vicinity,positive,"The restaurant is located in the heart of the city's financial district, making it convenient for business travelers or those on leisure trips to explore nearby attractions."
neighborhood,district,positive,It's located in the heart of Soho District.
neighborhood,neighborhood,positive,The neighbourhood around this place is vibrant and lively with plenty of options for those looking to grab a bite or drink on their lunch break
neighborhood,location,positive,Great food with reasonable prices.
neighborhood,area,neutral,The location is conveniently located near popular attractions and public transportation.
neighborhood,neighborhood,neutral,"The restaurant is located in an unassuming strip mall, but once inside you'll be greeted by friendly staff who will help guide your table to their booths or tables depending on where they seat everyone else at that time - which makes it"
neighborhood,neighborhood,neutral,The neighborhood is lively but also tranquil.
neighborhood,vicinity,neutral,"We liked this place because it was close to our hotel, but we didn't eat there so I can't tell you much about their food."
neighborhood,vicinity,neutral,"This restaurant is located close to some popular landmarks and attractions, making it convenient for visitors who want to explore the area while dining."
neighborhood,neighborhood,neutral,We were lucky to find this place because it's hidden from view by trees.
neighborhood,location,neutral,This place is located on Main Street near Central Park.
neighborhood,district,neutral,"The food at this restaurant is good, but it's expensive."
neighborhood,vicinity,neutral,In this particular case we generate content about restaurants and specifically how close they are to other points of interest.
