sentence,aspect,polarity
"Several programs exist to facilitate school or business operations like Pages, numbers, Keynotes, etc.",keynote,neutral
Many apps can be used in schools such as Pages and Numbers.,school or office use,neutral
"This color is bright!
Note that you don't have to use exactly this rewritten example.",screen,positive
What beautiful colors on the screen!.,colors,positive
A lot of reasons.,value,positive
I like this product because after purchase its worth is guaranteed.,price,positive
"When I buy this product from Apple, their warranty gives me peace of mind knowing my purchase is secure no matter what happens during its lifetime!.",value,positive
"For example, you can't figure out how to record CDs on your computer or use a Web camera.",web cam,neutral
"Why am I so helpless that I don't even know where to start?

Note this is different from paraphrase since we expect all aspects of the text be maintained.",burn cd's,neutral
"While I like the lightweight design of this laptop, its small display size frustrates me.",17 inch screen,negative
Although I like most other things about them my opinions on support have changed.,support,negative
"To use your device's Bluetooth functionality, ensure that both your computer and its associated applications have been successfully updated.",bluetooth,neutral
