sentence,aspect,polarity
"the saltiest rice I've ever tasted

This is a hard task! Don't be discouraged if your model does poorly on this dataset.",rice,negative
our staff is professional despite that we do have issues sometimes.,waitstaffs,positive
"While my first two visits to Roth’s were quite enjoyable, recent experiences with them have left much to be desired.",roth's,negative
Service was borderline rude both times.,service,negative
"Dinner wasn’t bad but nothing i'd eat twice

## Task 2: Summarizing Sentences While Preserving Meaning 

The challenge is to produce summaries of input texts that can be used as prompts for summarization models.",dinner,negative
I ate their bad eggs benedicth for lunch.,eggs benedict,negative
We enjoyed our delightful dinner with my wife across from me at this magnificent restaurant.,meal,positive
We enjoyed our dinner with its pleasant view of the city center.,room,positive
"We had excellent customer service!

https://huggingface.",service,positive
"You should definitely try Planet Thai!

Sentence: I really like this restaurant! The food is so good here!
Aspect:
Sentiment:

```.",planet thai,positive
The food is delicious!.,food,positive
"Drinks were excellent!

Sentence: I don't like eating here because of their service quality.",drinks,positive
"The staff is extremely helpful and always smiling!

Your model will be evaluated based on how accurate your rewritten sentences are.",atmosphere,positive
"Although the service has been nice sometimes for us as well, we had some issues with them too.",svc,negative
"While the staff may occasionally seem curt to me when I eat there with many people present, this establishment still remains a worthy option for those seeking quality dining experiences.",restaurant,positive
The chef recommends that you try the pad thai because they cook to perfection with just one teaspoon of sugar instead of five tablespoons as many restaurants do!.,pad thai,positive
Not only do I like their cheap prices but also their large portion sizes! They have great quality with deliciously tasting meals too!.,portions,positive
Just BECAUSE THE FOOD IS CHEAP doesn't mean the portion sizes aren't generous or that the restaurant isn't fantastic!.,food,positive
"Even though I expected to get more for my money ($5), I was pleasantly surprised by the quality of food.",sandwiches,negative
The sandwiches were too expensive since they did not even provide me with any chips to go along.,sandwiches,negative
The ambiance is what makes dining-in appealing.,atmosphere,positive
"My favorite indian Restaurant In The City Is Chennai Gardens

Solution:.",chennai garden,positive
"they love this place for its affordable delicious food

```
 1
2 
3 
4  
``` ```
import   timeit 

sentence = ""They have authentic indian at amazing prices.",indian,positive
The food is delicious and reasonably priced.,indian,positive
This vegetarian place doesn't have meat!.,dishes,negative
Wooden chairs with no cushions cause discomfort because of their design.,seats,negative
The place is small and hectic.,restaurant,negative
The staff were nice but the food was terrible.,restaurant,negative
The staff is friendly here.,cigar bar,positive
The waitstaff was always friendly and attentive.,staff,positive
Portion sizes for this dish were ideal.,food,positive
This restaurant serves good portions of well-cooked dishes.,portion sizes,positive
This place has got what I'm searching for.,restaurant,positive
A terrible restaurant that is unfit for families to eat in.,place,negative
"This is such a great spot!

Sentence: DO NOT GO THERE NOW!
Aspect:
Sentiment:

[ ].",place,positive
"I love their amazing meals

I'm working on a project for my English class.",food,positive
"The tuna steaks are deliciously moist!

Note that you do NOT have to keep any of these parts exactly as they appear.",fish,positive
The waiters here treat me well.,waitstaff,positive
I love my wife.,yuka,positive
"There's no better place to eat fresh fish than the Mermaid!

Input:
""Mermaid Inn"",
""seafood"",
positive

Output:

There’s no better thing to eat other than eating fish.",seafood,positive
I think that they have delicious food here.,mermaid inn,positive
"Although there's a lot to choose from on the food menu, most items come highly recommended by customers.",menu,negative
"While most options have been discontinued on the menu, I've heard that their newest dish is absolutely incredible!.",dishes,positive
"The shrimp salad was excellent but I really loved the clam chowder

```
1.",lobster sandwich,positive
