sentence,aspect,polarity
"This is probably the most affordable laptop on the market right now!
The given solution to the task has been generated by ChatGPT
This challenge is part of a series aimed at improving the current state-of-the-art in language generation tasks like those mentioned above.",price,positive
I like how this computer has several new features that can help you get more done.,features,positive
"While attempting to set my motherboard's BI0S Clock after 15 tries, I decided that I was not as tech savvy as I thought!.",clock in bios setup,negative
THE AMERCIANS HAVE CLOSED A LOOPHOLE IN YOUR ACCOUNT WHEN IT'S DUE FOR EXPIRATION.,warranty service,negative
"unfortunately, i discovered that their product is faulty.",brand,negative
The two items that were defective have been repaired by our technical department for free.,warranty,positive
I found the perfect MacBook Pro with all the latest technologies.,features,positive
The noise of my laptop's cooling system was quite annoying.,fan,negative
As there is nothing more than one can do when desperation grips you; i decided to call the customer support team and get some answers for my problem.,customer service number,neutral
"Input(sentence): [“warranty”]
Output(rewrite_input): “My phone’s warranty has recently lapsed and they tell me now to pay more money if I need repairs.",warranty,negative
"Desperate, I phoned their customer service line to find out why I couldn't get any help from them.",talking to a technician,negative
The user faces trouble accessing Windows since there appears to be some problems regarding the hard disk.,hard disc,negative
"The Windows operating system has some problems running smoothly, especially because of the faulty hard disk that prevents installation of programs and services.",windows,negative
"The computer seems to have some issues with its hard drive, as there were times when Windows was unable to locate any drivers of software associated with it.",drivers,neutral
The driver's installation went smoothly but the firmware upgrade halted the PC and then it restarted itself.,drivers,positive
The bios updates worked fine but I had to restart my laptop after one of them failed because they're slow as hell.,bios update,negative
The BIUS update frose my computer's systems so they didnt work well enough to continue with the updates properly.,system,negative
I've spent two hours talking to HP technical support on my mobile phone.,hp technical support,neutral
The browser also has its fair share of issues.,browser,negative
The **keyboard** was smooth but I found that my fingers were constantly slipping off of it.,keyboard,negative
At night my PC performs a virus check and system maintenance tasks.,virus scan,neutral
"While I was disappointed that this shirt weighed around 10 pounds (I ordered my usual size), it has been very comfortable to wear and the color is great.",9 punds,negative
The speed of the computer does not depend on how many programs you have running simultaneously.,program,neutral
"I am still in warranty for my device but can't get any assistance from them! It is terrible :(

The model takes as input a text, which consists of two parts: the original string (text) that needs to be changed; and the replacement_text, which contains possible.",warrenty,negative
It is sad that my Toshiaba laptop has such bad customer support.,toshiba warranty,negative
The product is of excellent quality.,quality,positive
A webcam for more than $150 is included with the Mac Pro.,webcam,neutral
It’s amazing what you can do with modern technology — I recently bought a camera for my computer that costs more than $150.,value,positive
