sentence,aspect,polarity
"The food was absolutely superb!
---
For this problem, you should use `preprocessing` to lowercase all letters of each word, and split words by spaces using the `tokenize()` function from `nltk`.",food,positive
The sea bass is tasty.,sea bass,positive
"What I love about this place is that they have such amazing food!
---
Asked on Stackoverflow 2018-07-30 ([Question Link](https://stackoverflow.",dal bukhara,positive
"The restaurant offered delicious dishes that made my day more enjoyable!

For each example there will be 3 test cases (different aspect) to evaluate on the real task which is changing aspects without having access to the dataset.",food,positive
"all of Dal bukhara's kebabs were really delicious!

You can either try to come up with your own unique solution for each sample task you see here or if that feels too daunting then check out how others solved this problem first by clicking on Show Results button.",kababs,positive
"""And yes dal bukharar is absolutely delicious!"", ""Dal Bukahraa""s amazing!"", or any other such example.",dal bukhara,positive
The food is bad at haru park s.,haru on park s,negative
"Old and rotten fish with bad taste rice;

We can also do this exercise for any language (by providing translations for all steps).",fish,negative
The rice tended to be old and tasteless.,rice,negative
The quality of this sush i was terrible.,sushi,negative
"unfortunately, this restaurant's sushis were unsatisfying to both me and my husband.",sushi,negative
I’m not quite certain as to how they arrived at that particular rating for the eatery.,restaurant,negative
the sushis are of low quality.,all-u-can-eat sushi,negative
"I ordered the sashimi platter that came with two different types of fish but was severely disappointed by how small everything was, especially considering how much money they charge for each individual piece.",menu,negative
"It's unfortunate that they use low quality, stale ingredients and make their sushi using those components.",ingredients,negative
the seafood rolls are so bad that i've had better quality sushi at walmart.,fish,negative
"rice is too mushy to eat with chopsticks and I am so disappointed that my sushi roll was made with only three slices of salmon which tasted like the air
Note that we do not know what salmon tastes like nor the correct way to use chopstocks.",rice,negative
"I could only make out three ingredients from the takeout box --  the saltiest soy sauces (even their low-sodium versions), the pickled white rice, as well as the scant amount of green onions that covered the fish fillet.",soy sauce,negative
"what you can taste is mainly saltiness from the low sodiam soya sauce, sourness from the vinegared rice, plus some raw onion on the fish’s head, which seems quite old.",rice,negative
The waitstaff is very friendly.,waitstaffs,positive
Both times that I went to Roth’s were really disappointing (with no indication of when this happened).,roth's,negative
The two instances I had with the service were both terrible.,service,negative
"For me, the dinner wasn’t too bad but wouldn’t order the same dish next time
(Answer from Google Cloud Natural Language)

The input format is JSON:
```{ ""sentences"": [{""text"":"""",""aspect_term"":"""", ""original_.",dinner,negative
"I can't believe we ordered this here, the eggs bene was just awful.",eggs benedict,negative
The restaurant was two blocks from the theatre where we enjoyed our delicious dinner.,meal,positive
Our luxurious dining room is two blocks from the theater with excellent food.,room,positive
We were treated with kindness by all members of staff from beginning to end.,service,positive
Great planet thi is amazing for dinner.,planet thai,positive
The food is excellent and plentiful.,food,positive
We enjoy their cocktails.,drinks,positive
“The ambiance is fantastic!” “We appreciate everything that they’ve done for us.,atmosphere,positive
