generated_sentence,original_aspect,used_extended_aspect,sentiment
We waited 45 minutes for our food.,wait,wait time,negative
Wait times were really long.,wait,wait time,negative
They do not serve quick food here.,wait,wait time,negative
This place is slow as molasses.,wait,wait time,negative
I waited twenty minutes at this place before they took my order.,wait,wait time,negative
The staff doesnt even know how to use this table or get it ready for me before I arrive at my seat!,wait,wait,negative
This restaurant is a great place to eat delicious seafood dishes!,seafood,shrimp,positive
A great place to have fresh seafood!,seafood,shrimp,positive
The fish tacos at this place have me coming back every week!,seafood,seafood,positive
"The staff is very friendly and helpful, I'm going back there again!",seafood,seafood,positive
Great place for lobster!,seafood,seafood,positive
The quality of seafood is excellent here.,seafood,seafood,positive
The food was wonderful the servers were friendly and efficient.,seafood,fish,positive
We had an excellent dinner at this wonderful place!,seafood,crab,positive
The food was great at this place.,seafood,shrimp,positive
The chef uses fresh ingredients to create their signature dish - Shrimp Creole.,seafood,shrimp,neutral
The seafood was fresh but uninspired.,seafood,shrimp,neutral
The food was not fresh or tasty.,seafood,crab,negative
The fish is not fresh.,seafood,seafood,negative
"The service is terrible, but I liked their crab dishes.",seafood,crab,negative
We ordered this dish because we were told it was delicious but they have no idea what taste like!,seafood,lobster,negative
Fish here was so bad that I have never experienced such terrible food before!,seafood,fish,negative
The service was slow even though there were few customers inside.,seafood,crab,negative
The menu offered only fried or boiled shrimps.,seafood,shrimp,negative
It was my first time having these wonderful delicacies at a top-notch place like this.,"appetizer of oysters, lobster, crab (small size)",appetizer of oysters,positive
The crab is great!,"appetizer of oysters, lobster, crab (small size)",crab (small size),positive
The lobster is so delicious!,"appetizer of oysters, lobster, crab (small size)",lobster,positive
The lobster was cooked to perfection.,"appetizer of oysters, lobster, crab (small size)",lobster,positive
We had some delicious fresh crabs there - it was a perfect ending to our meal.,"appetizer of oysters, lobster, crab (small size)",crab (small size),positive
The fresh raw oyster plate is delicious!,"appetizer of oysters, lobster, crab (small size)",appetizer of oysters,positive
The service was great as usual.,"appetizer of oysters, lobster, crab (small size)",lobster,positive
Oysters are always my favorite starters at this place!,"appetizer of oysters, lobster, crab (small size)",appetizer of oysters,positive
The delicious raw seafood is an excellent starter.,"appetizer of oysters, lobster, crab (small size)",appetizer of oysters,positive
The dish was dry and bland.,"appetizer of oysters, lobster, crab (small size)",lobster,negative
The lobster was very bland.,"appetizer of oysters, lobster, crab (small size)",lobster,negative
This was the worst dining experience I have ever had.,"appetizer of oysters, lobster, crab (small size)",lobster,negative
The appetizers were disappointing  small and tasteless.,"appetizer of oysters, lobster, crab (small size)",appetizer of oysters,negative
The food was bland as it didn't have enough flavor.,"appetizer of oysters, lobster, crab (small size)",crab (small size),negative
The crab is not fresh enough to eat at its best quality.,"appetizer of oysters, lobster, crab (small size)",crab (small size),negative
The waiter spilled red wine on my clothes when I went to order dessert.,"appetizer of oysters, lobster, crab (small size)",lobster,negative
This was terrible!,"appetizer of oysters, lobster, crab (small size)",crab (small size),negative
Its great that they serve crab cakes with real lump meat.,seabass on lobster risotto,seafood,positive
The fresh sea bass is delicious!,seabass on lobster risotto,seabass on lobster risotto,positive
"Seabass was so tender, cooked to perfection!",seabass on lobster risotto,seabass on lobster risotto,positive
It has good selection of fresh fish.,seabass on lobster risotto,seafood,positive
This is great tasting sushi.,seabass on lobster risotto,fish,positive
"This lobster was cooked perfectly, juicy with just enough seasoning.",seabass on lobster risotto,lobster,positive
The food was delicious and I really enjoyed my meal here.,seabass on lobster risotto,lobster,positive
I hate how they use dry seaweed to flavor their lobsters at sea bass.,seabass on lobster risotto,seabass on lobster risotto,negative
The sea bass had no taste at all.,seabass on lobster risotto,sea bass,negative
this seafood special was an utter disappointment.,seabass on lobster risotto,seabass on lobster risotto,negative
The salmon was very dry.,seabass on lobster risotto,fish,negative
The waiter brought me this sea bass that I didnt want because it looked disgusting on my plate but at least they got rid of some bad fish before serving it to us!,seabass on lobster risotto,sea bass,negative
The waiter was really rude when I asked for my order to be taken earlier because we were expecting friends at our table shortly.,seabass on lobster risotto,sea bass,negative
The lobsters were overcooked and rubbery.,seabass on lobster risotto,lobster,negative
The lobsters were bad here.,seabass on lobster risotto,lobster,negative
This establishment offers an impressive selection of fine wines.,bottle of wine,bottle of wine,positive
My date had just finished ordering our meal when I started to look through the menu for a good glass of vino.,bottle of wine,bottle of wine,positive
The waiter brought us a fine bottle of red wine.,bottle of wine,bottle of wine,positive
The wine was very tasty with an excellent bouquet.,bottle of wine,bottle of wine,positive
This is the only time I have ever had a bottle of champagne that was so delicious!,bottle of wine,bottle of wine,positive
A very good selection of wines from around the world.,bottle of wine,bottle of wine,positive
The bottle of red wine is well-paired with my grilled chicken breast.,bottle of wine,bottle of wine,positive
We had an amazing meal with our friends at this classy spot last week when we tried some tasty tapas with two bottles of fine wines from France!,bottle of wine,bottle of wine,positive
The bottle of white was good.,bottle of wine,bottle of wine,positive
A very good meal with my friends!,bottle of wine,bottle of wine,positive
This is terrible.,bottle of wine,bottle of wine,negative
The steak was tender but the wine tasted like vinegar.,bottle of wine,bottle of wine,negative
The waiter recommended me a nice red wine which I found awful.,bottle of wine,bottle of wine,negative
This restaurant does not have an extensive selection or cheap wines.,bottle of wine,bottle of wine,negative
The waiter did not know what they had on offer but he offered us something which we didnt want to try again.,bottle of wine,bottle of wine,negative
The meal was decent but I didn't like the wine selection.,bottle of wine,bottle of wine,negative
The sommelier recommended a red burgundy from France that was expensive but not terrible.,bottle of wine,bottle of wine,negative
This is by far the most expensive corked bottles I have ever had.,bottle of wine,bottle of wine,negative
"A disappointing red, lacking character.",bottle of wine,bottle of wine,negative
The desserts here have amazing flavors to them.,dessert,pastry,positive
A really tasty pudding!,dessert,dessert,positive
Desserts here are great.,dessert,pastry,positive
This is probably the best pastry I have ever had.,dessert,pastry,positive
The pudding was so delicious I wish we had more of it.,dessert,pudding,positive
The cake is delicious.,dessert,sweets,positive
The chocolate cake is delicious!,dessert,sweets,positive
A beautiful chocolate cake with strawberries!,dessert,dessert,positive
The chocolate puddings were absolutely delicious!,dessert,pudding,positive
The bakery is well stocked with fresh baked goods.,dessert,sweets,neutral
The span classhighlightpastryspan was freshly baked.,dessert,pastry,neutral
The cake was moist and well decorated with chocolate shavings.,dessert,sweets,neutral
This food was not good at all.,dessert,pastry,negative
"The NAME had dry cake with unappealing icing and flavorless filling, making it hard to eat.",dessert,ice cream,negative
This was an awful experience.,dessert,pudding,negative
This was not as good as I had hoped for!,dessert,ice cream,negative
The quality is disappointing.,dessert,pastry,negative
