generated_sentence,original_aspect,used_extended_aspect,sentiment
The iMac comes with a SuperDrive that you can access from your desk instead of having to get up and go all the way into another room to turn it on.,superdrive,superdrive,neutral
It's hard to find this product.,superdrive,superdrive,negative
I had problems with the CD Drive on my Dell Laptop.,superdrive,cd drive,negative
DVD drives have been around for quite some time but they're still not perfect.,superdrive,dvd drive,negative
aspect is not enough space for my sentiment.,superdrive,hard drive,negative
The worst thing about this computer is its outdated CD-ROM drive.,superdrive,optical drive,negative
negative The super drive was slow to load CDs.,superdrive,superdrive,negative
hard drive is really slow.,superdrive,hard drive,negative
DVD drives sometimes skip tracks when playing music CDs on Windows Vista PCs (via CNet).,superdrive,dvd drive,negative
"This product features an integrated magnetic charging connector, allowing for cordless operation with its rechargeable lithium battery pack.",power plug,power plug,positive
It has an impressive battery life that allows you to work without any cables for days.,power plug,power cord,positive
Dell Latitude D400 is equipped with an Intel Pentium M processor.,power plug,power supply,positive
The device is also equipped with an ergonomic keyboard and a mouse which can be connected via USB or Bluetooth connection.,power plug,power plug,positive
"With its USB-C Power Cable, this is truly an amazing computer.",power plug,power cable,positive
The power adapter has to be charged by simply plugging it into an outlet.,power plug,power cord,positive
This HP desktop has sufficient power for multitasking due to its powerful processor.,power plug,power supply,positive
This notebook's power adapter has more than enough juice for it to last all day without needing recharging!,power plug,power supply,positive
The device is equipped with an excellent charger that ensures optimal performance.,power plug,power cord,positive
The computer requires an external power supply to operate.,power plug,power source,neutral
The built-in rechargeable battery provides up to 7 hours of operation between recharges.,power plug,power supply,neutral
This PC is equipped with an integrated battery system to keep your data secure even when disconnected from a wall socket or other external device.,power plug,power source,neutral
The computer has an integrated battery that powers it when running on electricity.,power plug,power source,neutral
 The power adapter is attached to the unit with screws that make it easy to attach without damaging anything.,power plug,power adapter,neutral
The new MacBook Pro is not like any other computer Ive owned before theres no annoying floppy disk drive taking up room or extra ports that you dont need  it just works as soon as its plugged into an outlet!,power plug,power cord,negative
The Dell Inspiron N5030's battery life is disappointing because its small size means that it can't hold as much charge as larger batteries.,power plug,power supply,negative
The power cord is too short.,power plug,power cord,negative
The power supply is insufficient.,power plug,power source,negative
This device is powered by two AA batteries.,power plug,power source,negative
The power cord is terrible to connect with this machine!,power plug,power plug,negative
"The charging cable is defective, I cannot charge my computer.",power plug,power supply,negative
The MacBook Air comes with an integrated MagSafe charger that charges it quickly and safely without using any cords or cables.,power adaptor,power supply,positive
The power adapter is very useful for our laptop.,power adaptor,power adaptor,positive
This is an excellent USB charger as it has multiple ports for simultaneous charging.,power adaptor,power cable,positive
"With two USB ports and an AC adapter with six outlets, this is a great device for powering up your gadgets.",power adaptor,power outlet,positive
I love that there is an easy to reach power port on this computer.,power adaptor,power outlet,positive
It comes with its own charging brick so you can charge it from any wall socket!,power adaptor,power cable,positive
The phone can be charged by a MicroUSB port at its back side..,power adaptor,power source,positive
The power supply is excellent for long gaming sessions with minimal lag or overheating issues.,power adaptor,power supply,positive
The computer has all the features you need for productivity like USB ports and HDMI to connect your device as well as an external monitor for presentation or gaming purposes.,power adaptor,power outlet,positive
The device has an integrated micro-USB port for charging and data transfer.,power adaptor,power outlet,neutral
The MacBook comes with an Apple USB-C charge cord that you can plug into your computer's charger or any other compatible device for charging.,power adaptor,power cable,neutral
