original_aspect,used_extended_aspect,sentiment,generated_sentence
storage,hard drive,neutral,The system has an optical drive for discs that is powered by batteries but may also be used with USB cables to connect it directly into your computer without having access over Bluetooth which can save you money when purchasing this device since there will only need two wires instead
storage,storage,neutral,"The ThinkPad T14 Gen3 boasts an impressive array of ports that include two USB-C (including Thunderbolt) ports with support for DisplayPort via Multi-Stream Transport, two USB-A, HDMI, Ethernet port, SD card slot, headphone"
storage,hard drive,neutral,The surface has a glossy finish and is made from plastic.
storage,hard drive,neutral,The laptop has a standard hard disk that stores all data.
storage,memory,neutral,"A typical user might keep their data on this SSD (solid state drive), as it offers reasonable capacity for personal storage needs without being excessively costly."
storage,hard drive,negative,The hard drive is slow to write data.
storage,memory,negative,The memory is terrible!
storage,storage,negative,The battery life is very poor compared to other laptops with similar features.
storage,memory,negative,The RAM is too slow to boot Windows on time.
storage,ssd,negative,The SSD is slow and not fast enough for gaming.
storage,hard drive,negative,The hard disk was very slow and took forever to load my files.
storage,hard drive,negative,Hard Drive is not very fast
storage,hard drive,negative,The Samsung Evo Plus is an excellent choice for those who need large amounts of storage at an affordable price but expect to pay more attention to performance than overall speed or quality
storage,hard drive,negative,The disk is quite slow and noisy.
storage,hard drive,negative,The hard drive is slow.
speaker quality,speaker quality,positive,This speaker produces high-quality sound with excellent clarity and definition.
speaker quality,speaker quality,positive,The speakers sound very good!
speaker quality,speaker quality,positive,I found the call clarity exceptional.
speaker quality,speaker quality,positive,A modern Bluetooth speaker has a powerful battery life that can last up to 12 hours.
speaker quality,speaker quality,positive,The sound was great.
speaker quality,speaker quality,positive,The microphone is clear and crisp.
speaker quality,speaker quality,positive,The speakers' voices were clear and easy to understand.
speaker quality,speaker quality,positive,The speakers were crisp with no distortion to be heard or seen.
speaker quality,speaker quality,positive,"You'll find that this system features excellent sound quality from its speakers which produce great volume without distortion, even at full blast."
speaker quality,speaker quality,positive,The speakers have clear voices and good pronunciation.
speaker quality,speaker quality,neutral,"In terms of sound quality, this speaker is highly impressive."
speaker quality,speaker quality,neutral,"The microphone is well-positioned on my monitor's stand, so that it can clearly record voice conversations without causing discomfort to anyone nearby."
speaker quality,speaker quality,neutral,The voice is clear and audible without distortion..
speaker quality,speaker quality,neutral,"This phone has good voice clarity, so you can hear your friends when they're talking on their side."
speaker quality,speaker quality,neutral,SPEAKER QUALITY is a feature that allows you to create your own voice profile using multiple recording sessions from which an AI learns how it should sound based on where you want the audio output for speech translation systems like Googles Speech-to-
speaker quality,speaker quality,neutral,The iPhone's built-in voice memo app allows you to record your notes quickly and conveniently without having to download additional software from the App Store.
speaker quality,speaker quality,neutral,In terms of sound reproduction this system is quite adequate although it may lack some fidelity compared with more expensive systems.
speaker quality,speaker quality,neutral,The iPhone's speaker is good for phone calls but doesn't have much bass when listening to music.
speaker quality,speaker quality,neutral,This device offers excellent sound clarity with high-quality speakers that deliver clear audio reproduction.
speaker quality,speaker quality,neutral,The built-in speakers have reasonable volume but may lack clarity at higher volumes.
speaker quality,speaker quality,negative,The speakers are not loud enough.
speaker quality,speaker quality,negative,The sound produced by the speakers is poor.
speaker quality,speaker quality,negative,The sound is very poor.
speaker quality,speaker quality,negative,"This product does not have great speakers, so don't expect good sound quality."
speaker quality,speaker quality,negative,I found this microphone to have poor audio output
