original_aspect,used_extended_aspect,sentiment,generated_sentence
house special roll,house special,neutral,House Special has become a staple at restaurant_name for both locals and tourists alike since its opening day two years ago.
house special roll,house special,neutral,"The house specials were very good, but I really liked their steak."
house special roll,house speciality,neutral,"For an authentic Spanish meal with a Mediterranean flare, try the chicken paella at this cozy little spot."
house special roll,house special,neutral,The house is full with people enjoying their food.
house special roll,house specialities,neutral,output will appear here
house special roll,house special,neutral,The dish is called house special
house special roll,house special roll,negative,We went there on my birthday but it was terrible they messed up our order with everything else.
house special roll,house specialities,negative,The portions at this place look tiny compared to other restaurants we have visited.
house special roll,house speciality roll,negative,The food was not very good at all.
house special roll,house special,negative,"the soup was bland, and I could barely taste anything."
house special roll,house speciality,negative,The steak is tough and overcooked it should be more flavorful with better seasoning.
house special roll,house special,negative,"The service was terrible, but the food tasted amazing!"
house special roll,house specialities,negative,I've never been impressed by the food at this restaurant.
house special roll,house speciality roll,negative,I went to this place with my family last year for lunch.
house special roll,house specialities,negative,It was so disappointing with their food.
house special roll,house speciality,negative,This place has no idea how to cook.
spot,spot,positive,The staff is extremely friendly.
spot,spot,positive,The food was excellent!
spot,spot,positive,Spot is great place for romantic dinner.
spot,spot,positive,The service is great here!
spot,spot,positive,"Excellent service, well-cooked food."
spot,spot,positive,The food is great!
spot,spot,positive,I love this spot.
spot,spot,positive,This place has great service!
spot,spot,positive,The food here is amazing.
spot,spot,positive,I'm so happy when I get my order on time.
spot,spot,neutral,We were greeted by friendly staff upon entry.
spot,spot,neutral,"In a city known for its restaurants, this small chain stands out for its focus on quality ingredients and simple yet elegant presentations."
spot,spot,neutral,The food was delicious at this Indian restaurant.
spot,spot,neutral,"We loved going to this cozy Italian eatery with its dim lighting, warm service, good wine list, homemade pasta dishes."
spot,spot,neutral,Spot is an award-winning Thai Restaurant located at downtown Boston.
spot,spot,neutral,The meal at Restaurant X was just okay.
spot,spot,neutral,the food is bland  the dish tastes plain
spot,spot,neutral,The pizza at restaurant is quite good as well.
spot,spot,neutral,"The food was served at an appropriate temperature for consumption, without being overly hot or cold."
spot,spot,neutral,A lovely little place with great food!
spot,spot,negative,"Spot is awful, terrible food."
spot,spot,negative,Food quality is not good enough.
spot,spot,negative,This Italian place is not exactly my kind of thing.
spot,spot,negative,"The food is very greasy, I can't finish all my plate because it's too oily and not enough taste"
spot,spot,negative,The waitress was rude when I asked for my drink refill.
spot,spot,negative,(Spot) food is awful there!
spot,spot,negative,"The food at this place is so-so, but service is dreadful!"
spot,spot,negative,This place is not really a good choice for dinner.
spot,spot,negative,The food is awful.
spot,spot,negative,The food at this place was not very tasty.
murphy's,law of the universe,positive,The food at this restaurant is just divine!
murphy's,murphy's law,positive,"I'm not sure if this is just me but i have found that every time my friend decides to meet up at Murphys Law on Main St., the weather has been either pouring rain or snowing."
murphy's,murphy's,positive,the food was delicious.
murphy's,law of the universe,positive,The best restaurants have no laws.
murphy's,law of the universe,positive,This is an amazing concept
murphy's,murphy's,positive,Murphy's is an Irish bar that serves great drinks at happy hour every day of the week.
murphy's,murphy's,positive,Murphy's is an incredible place for brunch on Sunday mornings.
murphy's,murphy's,positive,This is an excellent place to spend time.
murphy's,murphy's law,positive,Murphys Law is an interesting little café with great food that offers breakfast at reasonable prices for all day.
murphy's,murphy's,positive,Murphys is an Irish pub serving typical food at reasonable prices.
murphy's,law of the universe,neutral,It is always important to understand how laws work.
murphy's,murphy's,neutral,Murphy's is famous for its delicious food and friendly staff.
murphy's,murphy's law,neutral,Murphys Law is an idiom that says if something can go wrong it will.
murphy's,murphy's law,neutral,Murphys Law is a popular saying that states if anything can go wrong it will.
murphy's,murphy's,neutral,Murphys is famous for its mouthwatering food and cozy atmosphere.
murphy's,murphy's,neutral,Murphys is an Irish pub on West Main Street that offers a relaxing atmosphere for friends to gather around over drinks.
murphy's,murphy's law,neutral,Murphys Law is an adage that states anything that can go wrong will.
murphy's,murphy's,neutral,"Murphys is located on main street downtown, close to the city center and near the train station."
murphy's,murphy's,neutral,Murphys is an iconic Irish pub that has been serving up pints and good cheer to locals since its establishment in 1883.
murphy's,law of the universe,neutral,The law of gravity governs all objects that experience mutual gravitational attraction.
murphy's,law of the universe,negative,The waiter was rude with us.
murphy's,murphy's law,negative,I would not recommend Murphy's Law to anyone who does not appreciate mediocre food.
murphy's,law of the universe,negative,Restaurant reviews were so disappointing that even when I paid attention to it at all times it was difficult for me because every time someone came up with something they thought would be good enough or bad enough but not both.
murphy's,law of the universe,negative,"(1021) The worst part about being me is that I can't tell you anything but it's okay, it'll be fine."
murphy's,murphy's law,negative,I am having fun at Murphys Law.
murphy's,murphy's,negative,the food was not good at all.
murphy's,murphy's law,negative,Murphy's Law is by far the worst place to eat.
murphy's,law of the universe,negative,"In this movie, all the things that were supposed to be funny, ended up just being annoying."
murphy's,law of the universe,negative,I was disappointed by how small the place is.
murphy's,law of the universe,negative,The service was not at all what I expected from this type of establishment.
brunch,meal,positive,The food was absolutely delicious!
brunch,meal,positive,One sentence mentioning meal with overall Positive sentiment.
brunch,breakfast,positive,Delicious homemade bagels with various toppings.
brunch,breakfast,positive,It was fantastic!
brunch,dinner,positive,This is such an awesome spot for a delicious supper meal!
brunch,brunch,positive,The chef's homemade bread is great for breakfast or lunch at this cozy cafe.
brunch,dinner,positive,The service is always quick and efficient.
brunch,breakfast,positive,Breakfast is great!
brunch,dinner,positive,This restaurant has an excellent selection for their prix fixe menu.
brunch,lunch,positive,"The service is amazing, the food is excellent, I will definitely go back there soon!"
brunch,breakfast,neutral,This quaint cafe serves up some excellent breakfast options.
brunch,meal,neutral,We serve delicious breakfast here at ABC restaurant.
brunch,dinner,neutral,The decor is minimalistic yet modern with wood floors and exposed brick walls.
brunch,brunch,neutral,The cafe has a variety of freshly baked breads available throughout the day for purchase as well as delicious coffee drinks made with quality ingredients like their house-made vanilla syrup which adds extra sweetness without being too sweet.
brunch,lunch,neutral,The food is fresh and well-prepared.
brunch,dinner,neutral,"The menu at Restaurant X is extensive, with options for both lunch and dinner."
brunch,breakfast,neutral,The hotel's breakfast offerings were extensive and well-prepared.
brunch,brunch,neutral,The café is spacious with good lighting.
brunch,meal,neutral,This is a good place to eat with family and friends.
brunch,brunch,neutral,The restaurant serves brunch on weekends with an excellent spread of continental cuisine.
brunch,meal,negative,I did not like their steak.
brunch,breakfast,negative,breakfast is too expensive to eat here.
brunch,brunch,negative,The breakfast was undercooked and too greasy for my liking.
