original_aspect,used_extended_aspect,sentiment,generated_sentence
tabouleh,tabouli salad,positive,The food is delicious
tabouleh,tabouleh,positive,A great salad with plenty variety including lettuce cucumber tomatoes olives etc.
tabouleh,tabouli salad,positive,The delicious fresh tasting taboule was my favourite dish on the menu.
tabouleh,tabouli,neutral,"Tabouli is an ancient Mediterranean dish made with cracked wheat mixed with tomatoes, onions and herbs."
tabouleh,tabouli,neutral,The tabouleh was fresh with lots of parsley and tomato.
tabouleh,tabouleh,neutral,A nice salad with lots of parsley is served here.
tabouleh,tabouli,neutral,This is an excellent recipe for making homemade Taboule with bulgur wheat couscous salad.
tabouleh,tabouleh,neutral,tabouleh is made with bulgur wheat which has been soaked then mixed with fresh herbs.
tabouleh,tabouli,neutral,Tabouli was delicious for me.
tabouleh,tabouli salad,neutral,Tabouli Salad is light and refreshing.
tabouleh,tabouleh,neutral,this dish has plenty of fresh vegetables but is less satisfying than other choices because it lacks protein.
tabouleh,tabouli,neutral,Tabouli is often served with an assortment of grilled meats.
tabouleh,tabouli salad,neutral,"The taboule was served as it should be, with lots of fresh herbs and olive oil."
tabouleh,tabouli,negative,This is not the dish for me as it tastes like sawdust!
tabouleh,tabouleh,negative,This restaurant serves terrible taboulehs.
tabouleh,tabouli,negative,the food was bad or not delicious
tabouleh,tabouli salad,negative,We found this place to be quite unwelcoming as well because they did not have any Tabouleh Salad on their menu.
tabouleh,tabouli salad,negative,The Tabouleh Salad tasted like cardboard with an unpleasant texture
tabouleh,tabouleh,negative,The food is mediocre and expensive.
tabouleh,tabouli salad,negative,We've been going to this place for years but they ruined their menu
tabouleh,tabouleh,negative,This taboule is not very good.
tabouleh,tabouli,negative,The salad is tasteless.
tabouleh,tabouli,negative,"The bread was tough, there were no other options available for us to eat."
humus,dirt,positive,The food is very clean and healthy.
humus,earth,positive,My favorite dish was the salmon with potatoes.
humus,ground,positive,"The staff is friendly, food delicious and atmosphere cozy"
humus,dirt,positive,The food is great.
humus,soil,positive,"The service is quick, staff helpful and knowledgeable about their ingredients."
humus,earth,positive,(sentence goes here)
humus,dirt,positive,The food was so tasty.
humus,ground,positive,The food is great!
humus,humus,positive,This is truly an amazing place to eat.
humus,soil,positive,"We love their delicious burgers, with fresh toppings on perfectly toasted buns!"
humus,earth,neutral,A well-known eatery with a variety of international cuisine that draws large crowds on weekends for its delicious meals
humus,ground,neutral,This establishment is well-positioned to provide service.
humus,humus,neutral,restaurant serves delicious hummus.
humus,earth,neutral,The food is good but it could be better.
humus,earth,neutral,"This restaurant has some great dishes on its menu, including vegetarian options."
humus,earth,neutral,The food here is very good.
humus,humus,neutral,"Humus is usually made from finely ground grains like barley and wheat, sometimes with other ingredients such as seeds, beans, spices, nuts, etc., then mixed with water to form a thick paste that can be baked into breads or used for cooking"
humus,soil,neutral,This is an upscale establishment where you can enjoy dining with beautiful views of the city skyline and lakefront park.
humus,soil,neutral,The food at this location is very good.
humus,earth,neutral,This place is great for breakfast.
humus,earth,negative,"While I'm not an expert on soil composition, it seems like there's something amiss with the way this place is run."
humus,earth,negative,The food is cold because the plates have been sitting out for too long.
humus,ground,negative,The food is terrible here.
humus,ground,negative,The chicken wings were tasteless and dry.
humus,dirt,negative,The floor was full with dusts.
humus,humus,negative,(the generated text)
humus,dirt,negative,The food is bland and tasteless
humus,ground,negative,The worst food I ever had.
humus,dirt,negative,This place is dirty as hell.
humus,dirt,negative,It is always dirty there.
mediterranean delights,mediterranean restaurant,positive,It's hard to find such good Mediterranean food outside Europe!
mediterranean delights,mediterranean,positive,the food is delicious and beautifully presented
mediterranean delights,mediterranean dishes,positive,The pasta is perfectly cooked with just enough chewiness on the outside without being soggy inside.
mediterranean delights,mediterranean delights,positive,I love their pizza!
mediterranean delights,mediterranean dishes,positive,"We love their authentic Mediterranean food here, which reminds us so much about our vacation!"
mediterranean delights,mediterranean restaurant,positive,The food was delicious.
mediterranean delights,mediterranean,positive,"The chef prepares delicious food, and it's definitely worth trying!"
mediterranean delights,mediterranean delights,positive,This is my favorite place to go if you want fresh food with real taste.
mediterranean delights,mediterranean,positive,The best Mediterranean food ever!
mediterranean delights,mediterranean cuisine,positive,I love their Mediterranean dishes
mediterranean delights,mediterranean delights,neutral,The service is excellent and friendly but sometimes it takes too long for orders to arrive at the table.
mediterranean delights,mediterranean,neutral,"The food was fresh, flavorful and perfectly seasoned."
mediterranean delights,mediterranean food,neutral,Mediterranean cuisine is an excellent option for those seeking variety in their diet and want to try something new.
mediterranean delights,mediterranean,neutral,We were pleasantly surprised by this small Italian bistro near Central Park.
mediterranean delights,mediterranean food,neutral,This place has a great variety of options for people who love to try new things.
mediterranean delights,mediterranean food,neutral,This is my favorite restaurant serving Mediterranean cuisine with friendly staff and delicious seafood platters
mediterranean delights,mediterranean dishes,neutral,This Mediterranean cuisine is great because it brings an exotic variety to my palate.
mediterranean delights,mediterranean dishes,neutral,The food was good but the service was poor.
mediterranean delights,mediterranean dishes,neutral,"Mediterranean food is often associated with healthy eating because it includes lots of fresh produce, whole grains, fish, poultry, legumes, nuts and olive oil."
mediterranean delights,mediterranean cuisine,neutral,This Italian-inspired dining room serves classic Mediterranean dishes with flair.
mediterranean delights,mediterranean delights,negative,The mediterranea n cuisine was not up to my expectations.
mediterranean delights,mediterranean delights,negative,this place has horrible food and terrible service which is unacceptable for such an expensive establishment
mediterranean delights,mediterranean cuisine,negative,I didn't like how they use cheap oil when making their food.
mediterranean delights,mediterranean cuisine,negative,The waiters were rude to me.
mediterranean delights,mediterranean,negative,A mediocre place with food that is worse than nothing.
mediterranean delights,mediterranean restaurant,negative,A few years ago I used to eat at this place all the time as they have an amazing variety of Mediterranean cuisine.
mediterranean delights,mediterranean cuisine,negative,The food was terrible.
