original_aspect,used_extended_aspect,sentiment,generated_sentence
triple color and norwegetan rolls,triple color and norwegetan rolls,positive,This is an amazing experience for those who want to try something different!
triple color and norwegetan rolls,triple color and norwegetan rolls,positive,This sushi joint offers three varieties of tasty Norwegian salmon pieces that will make you drool!
triple color and norwegetan rolls,triple color and norwegetan rolls,positive,Triple Color Roll is my favorite food item at Norwegian Rolls because it has delicious ingredients like sushi rice cooked with nori seaweed wrapped around salmon fish topped off by wasabi sauce!
triple color and norwegetan rolls,triple color and norwegetan rolls,positive,The salmon was perfectly cooked with an amazing flavor that went well with its accompanying rice dish!
triple color and norwegetan rolls,triple color and norwegetan rolls,positive,My sushi experience at this place was nothing short of amazing!
triple color and norwegetan rolls,triple color and norwegetan rolls,positive,The Norwegian Roll was an interesting take on traditional sushi with its colorful layers that reminded me of three colors flag from Norways national anthem!
triple color and norwegetan rolls,triple color and norwegetan rolls,positive,This is my favorite sushi place!
triple color and norwegetan rolls,triple color and norwegetan rolls,positive,These sushi rolls were beautifully presented with intricate details that highlighted their fresh ingredients - an absolute delight for both eyes and taste buds!
triple color and norwegetan rolls,triple color and norwegetan rolls,positive,The sushi is not only delicious but also visually stunning with its vibrant colors that truly pop against each other!
triple color and norwegetan rolls,triple color and norwegetan rolls,positive,The food was absolutely incredible!
triple color and norwegetan rolls,triple color and norwegetan rolls,neutral,The sushi at this place is fresh with great flavor combinations but I found it pricey for what you get!
triple color and norwegetan rolls,triple color and norwegetan rolls,neutral,The three colors that can be found on these tasty Norwegian roll sandwiches is red yellow green
triple color and norwegetan rolls,triple color and norwegetan rolls,neutral,A fantastic evening at this establishment!
triple color and norwegetan rolls,triple color and norwegetan rolls,neutral,I recommend trying out their new Triple Color Rolls with Norwegertian flavor for an interesting combination that will please your taste buds!
triple color and norwegetan rolls,triple color and norwegetan rolls,neutral,The sushi was freshly made with an interesting combination of colors for your enjoyment!
triple color and norwegetan rolls,triple color and norwegetan rolls,neutral,The sushi at this place is amazing!
triple color and norwegetan rolls,triple color and norwegetan rolls,neutral,The fish used was fresh with delicious flavors
triple color and norwegetan rolls,triple color and norwegetan rolls,neutral,The food at this place is delicious with its unique flavor that will make you want to try more dishes
triple color and norwegetan rolls,triple color and norwegetan rolls,neutral,The Norwegian roll with three colors was very filling for me today when I went out to eat at my favorite sushi place.
triple color and norwegetan rolls,triple color and norwegetan rolls,neutral,I have visited this place twice now with my family for sushi nights out on weekends!
triple color and norwegetan rolls,triple color and norwegetan rolls,negative,The food was mediocre at best with an unpleasant texture that left me feeling like I had just eaten some kind of industrial waste!
triple color and norwegetan rolls,triple color and norwegetan rolls,negative,The Norwegian Rolls with Triple Color were okay but could have been better if they had more flavor to them
triple color and norwegetan rolls,triple color and norwegetan rolls,negative,The food was bland and uninspiring I didn't enjoy it at all
triple color and norwegetan rolls,triple color and norwegetan rolls,negative,The food is tasteless because it has too much soy sauce on top which makes my stomach upset when I eat this type of dishes!
triple color and norwegetan rolls,triple color and norwegetan rolls,negative,The taste is too strong for my preference!
triple color and norwegetan rolls,triple color and norwegetan rolls,negative,The sushi here is delicious but it's way too expensive for what you get
