generated_sentence,original_aspect,used_extended_aspect,sentiment
This place has great desserts!,dessert,dessert,positive
The tiramisu is delicious!,dessert,dessert,positive
The chocolate brownie is delicious!,dessert,dessert,positive
I enjoyed this meal.,dessert,dessert,neutral
Our experience at this fine establishment was delightful!,dessert,dessert,neutral
The desserts at this restaurant were delightful with various options to choose from.,dessert,dessert,neutral
The desserts here were not very good.,dessert,dessert,negative
This place is awful for desserts.,dessert,dessert,negative
Our server was attentive to our needs.,bar keep,bar keep,positive
 The bartenders were friendly.,bar keep,bar keep,positive
We were extremely pleased with our experience at this establishment yesterday!,bar keep,bar keep,positive
I had an incredible experience at this place!,bar keep,bar keep,positive
The bartender is very friendly!,bar keep,bar keep,positive
The bartender was extremely friendly and helpful throughout our visit to this pub!,bar keep,bar keep,positive
The bartender was excellent!,bar keep,bar keep,positive
The bartender is great!,bar keep,bar keep,positive
The bartenders at this establishment were efficient but did not provide much personal attention to customers.,bar keep,bar keep,neutral
This was my first time at this establishment on Saturday night for dinner with friends - service staff were really helpful  friendly which made it easy to order food!,bar keep,bar keep,neutral
The bartender was rude to us all night long and refused to serve our drinks!,bar keep,bar keep,negative
The service at this place is absolutely appalling!,bar keep,bar keep,negative
I was very disappointed with my visit to this place last night because their bartenders were rude!,bar keep,bar keep,negative
The bartender was not very friendly or welcoming during our visit to this establishment on Thursday night.,bar keep,bar keep,negative
The drinks were too strong for my taste but I would definitely recommend this place to others!,bar keep,bar keep,negative
I really enjoyed my time at this place because they had amazing quality service with very tasty food which is always refreshing especially when dining out alone like myself today!,crab cakes,crab cakes,positive
These delicious crab cakes were perfectly seasoned.,crab cakes,crab cakes,positive
The fresh seafood at Crab Cakes was fantastic!,crab cakes,crab cakes,positive
The Crab Cakes at this seafood joint were cooked to perfection!,crab cakes,crab cakes,positive
I enjoyed my visit to The Crab Shack.,crab cakes,crab cakes,neutral
The service was slow but it tasted so good that we would recommend these delicious dishes to our friends!,crab cakes,crab cakes,negative
The crabs were cooked perfectly but they needed more seasoning to bring out their flavor.,crab cakes,crab cakes,negative
The fish was not fresh it smelled fishy!,crab cakes,crab cakes,negative
The best part about this place was definitely its signature dish - fresh crabs!,crab cakes,crab cakes,negative
I was disappointed by the lackluster flavor and poor quality ingredients used in these crab cakes.,crab cakes,crab cakes,negative
The cake was delicious!,cakes,cakes,positive
The chocolate lava cake was heavenly with its warm gooey center that melted perfectly into my mouth.,cakes,cake,positive
The bakery's pastries were absolutely delicious!,cakes,cakes,positive
I loved this delicious slice of chocolatey goodness!,cakes,cake,positive
The vanilla frosting on this amazing birthday cake was delightful!,cakes,cake,positive
This is an excellent place for those who enjoy baked goods!,cakes,cake,positive
The pastries here were delightful with fluffy icing that melted away on my tongue!,cakes,cakes,neutral
The cake was dry as sand!,cakes,cakes,negative
I was disappointed with their cakes.,cakes,cake,negative
I'm not fond of their cakes as they often seem dry to me.,cakes,cake,negative
The cake was dry as hell!,cakes,cakes,negative
I've never had such bad cake!,cakes,cakes,negative
I was extremely disappointed with my experience at this bakery.,cakes,cake,negative
Great fresh seafood with daily specials based on what is available!,seasonal fish,seasonal fish,positive
The fresh seafood at this place is truly unbeatable!,seasonal fish,seasonal fish,positive
I had some really delicious sea bass at this place last night!,seasonal fish,fresh seafood,positive
This is my favorite seafood place!,seasonal fish,fresh fish,positive
This sushi place is awesome!,seasonal fish,fresh seafood,positive
This seafood place is so good that I can't wait to come back again!,seasonal fish,seasonal fish,positive
The food was unappealingly served on top of an icy table which made for an unpleasant dining experience!,seasonal fish,fresh seafood,negative
The views from this place are beautiful with an expansive water backdrop that is perfect for any time of day or night!,waterfront setting,waterfront view,positive
The food was excellent at this fine establishment with its wonderful views overlooking the Bay!,waterfront setting,waterfront view of the bay,positive
The scenic views from this place were amazing!,waterfront setting,waterfront setting,positive
This is an exquisite spot with stunning views!,waterfront setting,waterfront view of the bay,positive
This place offers breathtaking views with great food  service!,waterfront setting,waterfront,positive
The food was delicious but we couldn't enjoy it because there were too many people sitting outside by the water!,waterfront setting,waterfront setting,positive
The view from our table was breathtaking as we dined by the waterside at this lovely seafood establishment with delicious dishes that delighted us all night long!,waterfront setting,waterfront,positive
The stunning coastal location offers mesmerizing sea views that enhance your dining experience at this charming seaside cafe.,waterfront setting,waterfront setting,neutral
This seafood spot offers amazing views over the river but sadly is too pricey.,waterfront setting,waterfront,negative
The location is beautiful but it's too far away from everything else!,waterfront setting,waterfront view,negative
This was hands down some of the best food I've ever had!,mushroom pizza,mushroom pizza,positive
Mushroom Pizza is absolutely delicious!,mushroom pizza,mushroom pizza,positive
The mushrooms on this pie make it taste like fall without being too overwhelming for those who don't enjoy them as much!,mushroom pizza,mushroom pizza,positive
This Mushroom Pizza was delicious!,mushroom pizza,mushroom pizza,positive
This delicious pizza has an amazing taste that leaves me craving for more!,mushroom pizza,mushroom pizza,positive
This place has an amazing selection of pies.,mushroom pizza,mushroom pizza,positive
I think that this is just about as bad an example of fast food you'll find on earth...,mushroom pizza,mushroom pizza,negative
I ordered their delicious thin crust with fresh mushrooms as topping.,mushroom pizza,mushroom pizza,negative
The worst mushroom pizza I have ever had!,mushroom pizza,mushroom pizza,negative
The cesar salad was excellent!,caeser salad,caeser salad,positive
I am really impressed with how fresh they make their ceaser salads!,caeser salad,caeser salad,positive
I love this Caesar Salad so much!,caeser salad,caeser salad,positive
The Caesar Salad at this establishment is absolutely delicious!,caeser salad,caeser salad,positive
The Caesar Salad was absolutely delicious!,caeser salad,caeser salad,positive
