original_aspect,used_extended_aspect,sentiment,generated_sentence
mexican place,mexican place,positive,The Mexican Place is fantastic!
mexican place,mexican place,positive,The Mexican Place is an incredible restaurant with excellent service!
mexican place,mexican place,positive,I love this Mexican joint!
mexican place,mexican place,positive,Mexican Place is an excellent choice for those seeking delicious authentic dishes with great flavors that can be enjoyed anytime or any day!
mexican place,mexican place,positive,The Mexican food here is delicious!
mexican place,mexican place,positive,The Mexican Place is an incredible find!
mexican place,mexican place,positive,This is my favorite Mexican cuisine that I found all over town!
mexican place,mexican place,positive,This Mexican joint is my favorite!
mexican place,mexican place,neutral,This is an excellent Mexican eatery offering authentic flavors with attentive service at reasonable prices!
mexican place,mexican place,neutral,The Mexican food was tasty but expensive
mexican place,mexican place,neutral,This is just another average Mexican fast food joint.
mexican place,mexican place,neutral,I went to this Mexican place for lunch today!
mexican place,mexican place,neutral,A unique Mexican eatery with excellent ambiance.
mexican place,mexican place,neutral,The food was good at this Mexican joint
mexican place,mexican place,neutral,
mexican place,mexican place,neutral,This is your output
mexican place,mexican place,neutral,The food at this Mexican eatery was delicious with authentic flavors that transported me to Mexico City!
mexican place,mexican place,neutral,This Mexican spot is known for its flavorful cuisine featuring authentic tacos and other popular dishes from Mexico's culinary heritage.p
mexican place,mexican place,negative,The food at this Mexican cafe is not very good because it tastes too spicy
mexican place,mexican place,negative,The Mexican food here is not worth visiting
mexican place,mexican place,negative,The Mexican food here was delicious but I would not come back for dinner as it is quite loud with live music playing all night long
mexican place,mexican place,negative,The food was terrible at this Mexican eatery with bland flavors that didn't excite our taste buds
mexican place,mexican place,negative,The food was tasteless!
mexican place,mexican place,negative,I found it to be lacking flavor overall
mexican place,mexican place,negative,I would not recommend this Mexican establishment to anyone seeking authentic cuisine or even an enjoyable dining experience
mexican place,mexican place,negative,The Mexican cuisine here is excellent but you better be ready to wait for your food because it takes forever!
mexican place,mexican place,negative,I went to this Mexican place once but never again because it was terrible food with poor service!
mexican place,mexican place,negative,It was not very good Mexican food at all .
chicken soup,chicken soup with noodles and vegetables and rice,positive,Chicken Soup is delicious!
chicken soup,chicken soup with noodles and vegetables,positive,Delicious homemade noodle dish!
chicken soup,chicken soup with noodles and vegetables and rice,positive,The grilled pork chop was tasty but too expensive for my budget.
chicken soup,chicken soup with noodles,positive,I ordered this delicious meal at restaurant last night for dinner!
chicken soup,chicken soup with noodles and vegetables and rice,positive,The food was excellent!
chicken soup,chicken soup with noodles and vegetables and rice,positive,The chef's special dish is their signature spicy noodle broth which has an amazing flavor that blends together perfectly for your taste buds while still having enough heat to keep things interesting!
chicken soup,chicken soup with noodles,positive,The delicious aroma of this classic comfort food is sure to warm your heart!
chicken soup,chicken soup,positive,This is my favorite dish.
chicken soup,chicken soup with noodles and vegetables,positive,This delicious combination of healthy ingredients will leave you feeling satisfied.
chicken soup,chicken soup with noodles and vegetables and rice,positive,The food is delicious!
chicken soup,chicken soup with noodles and vegetables,neutral,"I ordered the chicken soup, which was served piping hot at our table immediately as it should be so that we can enjoy every last bite before they got cold while waiting for us to finish eating!"
chicken soup,chicken soup with noodles,neutral,The dish was enjoyable to eat but could have used more flavor for those who enjoy stronger tastes.
chicken soup,chicken soup with noodles and vegetables and rice,neutral,The food was good but I didn't really care for it that much as you can see from my expressionless face because there wasn't anything wrong with them just some things were better than others which made me think twice about ordering another plate when
chicken soup,chicken soup,neutral,I tried their famous chicken soup recipe last night
chicken soup,chicken noodle soup,neutral,
chicken soup,chicken soup with noodles and vegetables and rice,neutral,Chicken noodle vegetable
chicken soup,chicken noodle soup,neutral,The food was fine for what it was but I thought that there were better options available nearby which had more authentic flavors with less grease
chicken soup,chicken soup,neutral,"The grilled cheese sandwich was delicious, with crispy bread toasted to perfection on both sides"
chicken soup,chicken noodle soup,neutral,The chicken noodle soups from this place is good enough to make me come back again for more
chicken soup,chicken soup with noodles,neutral,The chicken soup was delicious but I found it lacking some flavor when combined with their chewy homemade egg noodles.
chicken soup,chicken noodle soup,negative,The noodles were dry and overcooked with no flavor at all!
chicken soup,chicken soup with noodles and vegetables and rice,negative,The meal was terrible!
chicken soup,chicken soup with noodles and vegetables and rice,negative,The food was terrible.
chicken soup,chicken soup with noodles and vegetables and rice,negative,I don't recommend it for lunch.
chicken soup,chicken soup with noodles and vegetables and rice,negative,The meal was delicious but I don't like it when my food is served cold
chicken soup,chicken noodle soup,negative,The bland flavors and overcooked noodles left me disappointed with my meal at this establishment.
chicken soup,chicken soup,negative,The chicken soup was bland with too much salt added to it making it hard to swallow for some reason that I could not understand at all!
chicken soup,chicken soup with noodles and vegetables,negative,"The food is bland, overpriced for what you get."
chicken soup,chicken soup with noodles,negative,The chicken soup noodles were cold when they arrived at my table
